I007I,I007I.1,I007I.2,I007I.3,I007I.4,I007I.5,I007I.6,I007I.7,I007I.8,I007I.9,I007I.10,I007I.11,I007I.12,I007I.13,I007I.14,I007I.15,I007I.16,I007I.17,I007I.18,I007I.19,Landon425,Landon425.1,Landon425.2,Landon425.3,Landon425.4,Landon425.5,Landon425.6,Landon425.7,Landon425.8,Landon425.9,Landon425.10,Landon425.11,Landon425.12,Landon425.13,Landon425.14,Landon425.15,Landon425.16,Landon425.17,Landon425.18,Landon425.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,I007I.20,Landon425.20
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,jump_active,double_jump_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,boost,boost_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,89.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.016317844390869,0.03823240101337433,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,46.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.052558422088623,0.036240801215171814,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,14.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.089680194854736,0.03712239861488342,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,15.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.126690864562988,0.03701090067625046,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,126.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.163675785064697,0.036984797567129135,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.200756072998047,0.037081100046634674,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.237824440002441,0.03706840053200722,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.276278018951416,0.038453202694654465,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.313753604888916,0.03747579827904701,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.352254867553711,0.03850150108337402,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.389183521270752,0.036928899586200714,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.4264116287231445,0.03722810000181198,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.463225841522217,0.036813899874687195,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.500176906585693,0.03695119917392731,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.537224292755127,0.037047699093818665,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.574195861816406,0.03697120025753975,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.616308212280273,0.04211230203509331,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.654923439025879,0.03861519694328308,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.696274757385254,0.04135160148143768,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.735983848571777,0.039709098637104034,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.774709701538086,0.03872600197792053,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.8129167556762695,0.038207098841667175,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.853294849395752,0.04037779942154884,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.891684532165527,0.03838920220732689,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.928865909576416,0.03718150034546852,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.967101573944092,0.038235798478126526,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.00425910949707,0.03715759888291359,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.042413234710693,0.038153599947690964,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.079495429992676,0.03708220273256302,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.118051528930664,0.03855609893798828,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,False,85.0,False,2048.0,-2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,,,,0.009552613894084325,2.3561836610450038,-1.534134422157188e-05,False,False,85.0,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.156607151031494,0.03855530172586441,300,3.0,,,,
