I007I,I007I.1,I007I.2,I007I.3,I007I.4,I007I.5,I007I.6,I007I.7,I007I.8,I007I.9,I007I.10,I007I.11,I007I.12,I007I.13,I007I.14,I007I.15,I007I.16,I007I.17,I007I.18,I007I.19,jaxon says hi,jaxon says hi.1,jaxon says hi.2,jaxon says hi.3,jaxon says hi.4,jaxon says hi.5,jaxon says hi.6,jaxon says hi.7,jaxon says hi.8,jaxon says hi.9,jaxon says hi.10,jaxon says hi.11,jaxon says hi.12,jaxon says hi.13,jaxon says hi.14,jaxon says hi.15,jaxon says hi.16,jaxon says hi.17,jaxon says hi.18,jaxon says hi.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,I007I.20,jaxon says hi.20
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,boost,boost_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,boost,boost_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
688.8800048828125,-4821.39013671875,313.79998779296875,-14717.900390625,-17673.699951171875,-147.2000026702881,951.5000152587891,256.70000076293945,106.00000381469727,255.0,0.0,,-0.5394262598725573,-2.1210021792297193,0.3471370199358806,2,37.652851776410174,True,2,False,1271.8699951171875,-1985.5799560546875,57.38999938964844,-6132.9998779296875,15426.8994140625,-2027.4000549316406,-1497.2999572753906,615.6000137329102,349.7999954223633,254.0,217.0,,0.002406806333039523,2.0920240275587947,-0.6464261210300674,4,37.0,False,False,6,431.75,-4797.43994140625,399.0,-15289.200439453125,7520.5999755859375,1251.6000366210938,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.1254038776006385,1.3393984497154547,-2.5158463016170316,25.299867630004883,0.03540299832820892,293,,True,0.0,,
688.8800048828125,-4821.39013671875,313.79998779296875,-14717.900390625,-17673.699951171875,-147.2000026702881,951.5000152587891,256.70000076293945,106.00000381469727,255.0,0.0,,-0.5394262598725573,-2.1210021792297193,0.3471370199358806,2,42.0,False,2,False,1230.9000244140625,-1882.5899658203125,42.25,-6155.3997802734375,15464.7998046875,-2461.7999267578125,-1553.0000305175781,189.89999771118164,915.8000183105469,255.0,255.0,,0.07713673940115712,2.1391408229856954,-0.5730820153322531,4,37.0,False,False,6,380.82000732421875,-4772.39013671875,402.7200012207031,-15273.599853515625,7512.9998779296875,1033.6000061035156,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.1874765893967523,1.6048775622744962,-2.6014979387097115,25.33783721923828,0.0379692018032074,293,,True,0.0,,
566.22998046875,-4969.490234375,312.1300048828125,-14629.599609375,-17745.699462890625,-249.0999984741211,739.7000122070312,-249.50000762939453,-475.40000915527344,255.0,0.0,,-0.4789983095693667,-2.1192776934119233,0.308433798567165,2,42.0,False,2,False,1230.9000244140625,-1882.5899658203125,42.25,-6155.3997802734375,15464.7998046875,-2461.7999267578125,-1553.0000305175781,189.89999771118164,915.8000183105469,255.0,255.0,,0.07713673940115712,2.1391408229856954,-0.5730820153322531,4,37.0,False,False,6,304.5199890136719,-4734.85986328125,406.94000244140625,-15250.2001953125,7501.5997314453125,706.9999694824219,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.2544601809665874,2.113340277290792,-2.84368135895308,25.374900817871094,0.03706439957022667,293,,True,0.0,,
566.22998046875,-4969.490234375,312.1300048828125,-14629.599609375,-17745.699462890625,-249.0999984741211,739.7000122070312,-249.50000762939453,-475.40000915527344,255.0,0.0,True,-0.4789983095693667,-2.1192776934119233,0.308433798567165,2,42.0,False,2,False,1169.3199462890625,-1745.489990234375,21.229999542236328,-7427.39990234375,14270.0,-1728.8999938964844,-2632.5,4568.599853515625,1564.1999816894531,255.0,255.0,,0.03463106490615722,2.3132238247330648,-0.2628857976028202,4,37.0,False,False,6,241.02000427246094,-4703.6201171875,409.20001220703125,-15230.699462890625,7492.1002197265625,435.2000045776367,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.2694183793087461,2.622083058447507,-3.13204275050927,25.40925407409668,0.03435279801487923,293,,True,0.0,,
432.2200012207031,-5132.72998046875,308.6199951171875,-14577.5,-17780.50048828125,-590.2000045776367,571.5000152587891,-716.9000244140625,-1174.1000366210938,255.0,0.0,True,-0.40372466282019126,-2.2002851569171376,0.31568026494524176,2,42.0,False,2,False,1169.3199462890625,-1745.489990234375,21.229999542236328,-7427.39990234375,14270.0,-1728.8999938964844,-2632.5,4568.599853515625,1564.1999816894531,255.0,255.0,,0.03463106490615722,2.3132238247330648,-0.2628857976028202,4,37.0,False,False,6,190.27999877929688,-4678.66015625,410.20001220703125,-15215.10009765625,7484.5001220703125,217.99999237060547,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.2492771748632083,3.021049401224905,2.92859705539823,25.44314193725586,0.033889301121234894,293,,True,0.0,,
432.2200012207031,-5132.72998046875,308.6199951171875,-14577.5,-17780.50048828125,-590.2000045776367,571.5000152587891,-716.9000244140625,-1174.1000366210938,255.0,0.0,False,-0.40372466282019126,-2.2002851569171376,0.31568026494524176,2,42.0,False,2,False,1169.3199462890625,-1745.489990234375,21.229999542236328,-7427.39990234375,14270.0,-1728.8999938964844,-2632.5,4568.599853515625,1564.1999816894531,255.0,255.0,,0.03463106490615722,2.3132238247330648,-0.2628857976028202,4,37.0,False,False,6,139.58999633789062,-4653.72998046875,410.4800109863281,-15199.49951171875,7476.9000244140625,1.0999999940395355,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.2057532346141744,-2.9178139027164414,2.7616436364177432,25.478843688964844,0.03570310026407242,293,,True,0.0,,
432.2200012207031,-5132.72998046875,308.6199951171875,-14577.5,-17780.50048828125,-590.2000045776367,571.5000152587891,-716.9000244140625,-1174.1000366210938,255.0,0.0,False,-0.40372466282019126,-2.2002851569171376,0.31568026494524176,2,42.0,False,2,False,1094.1400146484375,-1641.4300537109375,15.569999694824219,-10318.699951171875,10889.300537109375,92.79999732971191,-270.3000068664551,271.1000061035156,2065.2000427246094,254.0,255.0,,0.0075949295126909,2.4766438708969374,-0.003872395126498742,4,37.0,False,False,6,88.95999908447266,-4628.81982421875,410.0400085449219,-15183.900146484375,7469.2999267578125,-215.30000686645508,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.147081842627998,-2.6345393948587925,2.657444329848867,25.513662338256836,0.03481829911470413,293,,True,0.0,,
310.760009765625,-5280.89013671875,301.3299865722656,-14565.2001953125,-17765.699462890625,-1108.7999725341797,66.99999809265137,-1512.8999328613281,-1639.2999267578125,255.0,0.0,False,-0.32161307855524224,-2.3405278497967883,0.35717260190391376,2,42.0,False,2,False,1094.1400146484375,-1641.4300537109375,15.569999694824219,-10318.699951171875,10889.300537109375,92.79999732971191,-270.3000068664551,271.1000061035156,2065.2000427246094,254.0,255.0,,0.0075949295126909,2.4766438708969374,-0.003872395126498742,4,37.0,False,False,6,63.65999984741211,-4616.3798828125,409.54998779296875,-15176.099853515625,7465.4998779296875,-323.49998474121094,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.1143199055251822,-2.511945918977895,2.6252730205656176,25.5495548248291,0.03589210286736488,293,,True,0.0,,
310.760009765625,-5280.89013671875,301.3299865722656,-14565.2001953125,-17765.699462890625,-1108.7999725341797,66.99999809265137,-1512.8999328613281,-1639.2999267578125,255.0,0.0,False,-0.32161307855524224,-2.3405278497967883,0.35717260190391376,2,42.0,False,2,False,998.8400268554688,-1565.1199951171875,16.610000610351562,-12159.000244140625,7866.400146484375,83.90000343322754,-2.800000011920929,-14.299999475479126,2130.8999633789062,255.0,255.0,,0.008688888961572425,2.6525980835038245,0.000884764906470127,4,37.0,False,False,6,-37.38999938964844,-4566.669921875,405.7900085449219,-15144.89990234375,7450.30029296875,-755.4000091552734,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.9742530988171636,-2.1054415687769885,2.5883696474672098,25.5867977142334,0.037242598831653595,293,,True,0.0,,
189.39999389648438,-5428.8701171875,289.70001220703125,-14552.19970703125,-17736.199951171875,-1630.0,-809.8000335693359,-2713.0999755859375,-1928.3000183105469,255.0,0.0,False,-0.2045213342983591,-2.5282264368919103,0.5425601718437425,2,42.0,False,2,False,998.8400268554688,-1565.1199951171875,16.610000610351562,-12159.000244140625,7866.400146484375,83.90000343322754,-2.800000011920929,-14.299999475479126,2130.8999633789062,255.0,255.0,,0.008688888961572425,2.6525980835038245,0.000884764906470127,4,37.0,False,False,6,-87.83999633789062,-4541.85009765625,402.8299865722656,-15129.300537109375,7442.7001953125,-970.9999847412109,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.9041687299488683,-1.9336291859347445,2.6072103538385134,25.621536254882812,0.03473759815096855,293,,True,0.0,,
189.39999389648438,-5428.8701171875,289.70001220703125,-14552.19970703125,-17736.199951171875,-1630.0,-809.8000335693359,-2713.0999755859375,-1928.3000183105469,255.0,0.0,False,-0.2045213342983591,-2.5282264368919103,0.5425601718437425,2,42.0,False,2,False,914.4400024414062,-1520.530029296875,16.920000076293945,-12991.600341796875,5788.3001708984375,25.899999141693115,3.700000047683716,-7.400000095367432,2148.800048828125,255.0,255.0,,0.009265407981782263,2.7953562536893015,0.00040066814286068104,4,37.0,False,False,6,-138.22999572753906,-4517.0498046875,399.1499938964844,-15113.699951171875,7435.10009765625,-1186.500015258789,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.8368760508547953,-1.7733779614774974,2.642197780057637,25.65791893005371,0.03638309985399246,293,,True,0.0,,
68.13999938964844,-5576.5400390625,273.70001220703125,-14539.69970703125,-17690.2001953125,-2156.199951171875,-182.09999084472656,-2795.7000732421875,-2657.5,255.0,0.0,False,-0.02514407543776405,-2.7422108764034667,0.6875405899844356,2,42.0,False,2,False,914.4400024414062,-1520.530029296875,16.920000076293945,-12991.600341796875,5788.3001708984375,25.899999141693115,3.700000047683716,-7.400000095367432,2148.800048828125,255.0,255.0,,0.009265407981782263,2.7953562536893015,0.00040066814286068104,4,37.0,False,False,6,-163.41000366210938,-4504.669921875,397.0400085449219,-15105.899658203125,7431.300048828125,-1294.1000366210938,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.8047698616900768,-1.696205550259522,2.6644856590588812,25.694072723388672,0.03615429997444153,293,,True,0.0,,
68.13999938964844,-5576.5400390625,273.70001220703125,-14539.69970703125,-17690.2001953125,-2156.199951171875,-182.09999084472656,-2795.7000732421875,-2657.5,255.0,0.0,False,-0.02514407543776405,-2.7422108764034667,0.6875405899844356,2,42.0,False,2,False,802.75,-1483.8499755859375,17.010000228881836,-13833.399658203125,3301.4999389648438,2.199999988079071,1.5000000596046448,-1.8000000715255737,2171.199951171875,255.0,255.0,,0.009499249844589816,2.9755802270036327,0.00011373521897198506,4,33.90595269203186,True,False,6,-238.8800048828125,-4467.5400390625,389.6300048828125,-15082.5,7419.89990234375,-1616.6999816894531,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.7165951536067067,-1.4720610148803115,2.7463842705473653,25.730037689208984,0.03596829995512962,293,,True,0.0,,
68.13999938964844,-5576.5400390625,273.70001220703125,-14539.69970703125,-17690.2001953125,-2156.199951171875,-182.09999084472656,-2795.7000732421875,-2657.5,255.0,0.0,False,-0.02514407543776405,-2.7422108764034667,0.6875405899844356,2,42.0,False,2,False,802.75,-1483.8499755859375,17.010000228881836,-13833.399658203125,3301.4999389648438,2.199999988079071,1.5000000596046448,-1.8000000715255737,2171.199951171875,255.0,255.0,,0.009499249844589816,2.9755802270036327,0.00011373521897198506,4,30.76092034001504,True,False,6,-289.1300048828125,-4442.81982421875,383.7900085449219,-15066.8994140625,7412.2998046875,-1831.4999389648438,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.6660133711210257,-1.3262403804810634,2.810997201561199,25.766597747802734,0.03656100109219551,293,,True,0.0,,
-53.02000045776367,-5723.740234375,253.2899932861328,-14527.39990234375,-17626.99951171875,-2690.7000732421875,371.8000030517578,-3108.3999633789062,-3231.6000366210938,255.0,0.0,False,0.21301285517998958,-2.9875977720333085,0.7444446572356622,2,42.0,False,2,False,802.75,-1483.8499755859375,17.010000228881836,-13833.399658203125,3301.4999389648438,2.199999988079071,1.5000000596046448,-1.8000000715255737,2171.199951171875,255.0,255.0,,0.009499249844589816,2.9755802270036327,0.00011373521897198506,4,27.697969672500445,True,False,6,-339.32000732421875,-4418.1298828125,377.2300109863281,-15051.300048828125,7404.69970703125,-2046.0000610351562,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.6231548739257791,-1.1817478246859459,2.8817673774568338,25.80220603942871,0.03560680150985718,293,,True,0.0,,
-53.02000045776367,-5723.740234375,253.2899932861328,-14527.39990234375,-17626.99951171875,-2690.7000732421875,371.8000030517578,-3108.3999633789062,-3231.6000366210938,255.0,0.0,False,0.21301285517998958,-2.9875977720333085,0.7444446572356622,2,42.0,False,2,False,682.9299926757812,-1467.6500244140625,17.010000228881836,-14756.700439453125,805.6999969482422,0.09999999776482582,0.5000000074505806,-0.3999999910593033,2131.9000244140625,255.0,255.0,,0.009575837860994233,-3.128186117366998,2.6425998023938552e-05,4,24.67456316178845,True,False,6,-339.32000732421875,-4418.1298828125,377.2300109863281,-15051.300048828125,7404.69970703125,-2046.0000610351562,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.6231548739257791,-1.1817478246859459,2.8817673774568338,25.837352752685547,0.03514710068702698,293,,True,0.0,,
-186.1699981689453,-5884.9599609375,225.6199951171875,-14510.799560546875,-17538.499755859375,-3291.7001342773438,864.1000366210938,-3624.5999145507812,-3748.9999389648438,255.0,0.0,False,0.5190559546436649,2.943564486431408,0.6737333640869853,2,38.84660665450558,True,2,False,682.9299926757812,-1467.6500244140625,17.010000228881836,-14756.700439453125,805.6999969482422,0.09999999776482582,0.5000000074505806,-0.3999999910593033,2131.9000244140625,255.0,255.0,,0.009575837860994233,-3.128186117366998,2.6425998023938552e-05,4,21.521169816294023,True,False,6,-452.05999755859375,-4362.66015625,359.8800048828125,-15016.199951171875,7387.60009765625,-2528.000030517578,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.5591816773590651,-0.8580126184337289,3.0568179282203127,25.874011993408203,0.03665819764137268,293,,True,0.0,,
-186.1699981689453,-5884.9599609375,225.6199951171875,-14510.799560546875,-17538.499755859375,-3291.7001342773438,864.1000366210938,-3624.5999145507812,-3748.9999389648438,255.0,0.0,False,0.5190559546436649,2.943564486431408,0.6737333640869853,2,35.48597853414474,True,2,False,544.77001953125,-1474.75,17.010000228881836,-15250.899658203125,-2114.4000244140625,0.09999999776482582,0.09999999776482582,0.0,2071.6000366210938,255.0,250.0,,0.009583627227698802,-2.9360042303875318,-3.864619209955549e-06,4,18.160541695933187,True,False,6,-502.0799865722656,-4338.06005859375,351.0,-15000.799560546875,7380.0,-2741.9000244140625,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.5464676978152833,-0.7140888257788096,3.1388500427760264,25.91307830810547,0.03906730189919472,292,,True,0.0,,
-278.07000732421875,-5974.77978515625,201.6300048828125,-12034.300537109375,-4237.5,-3822.3001098632812,-3930.4998779296875,838.7000274658203,-3754.5999145507812,255.0,0.0,False,0.7377684957873595,2.9171230798003154,1.036208803807806,2,32.40840453999017,True,2,False,544.77001953125,-1474.75,17.010000228881836,-15250.899658203125,-2114.4000244140625,0.09999999776482582,0.09999999776482582,0.0,2071.6000366210938,255.0,250.0,,0.009583627227698802,-2.9360042303875318,-3.864619209955549e-06,4,15.082967701778616,True,False,6,-577.010009765625,-4301.18994140625,336.3599853515625,-14978.00048828125,7368.599853515625,-3062.3001098632812,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.54646737086056,-0.49811159382107506,-3.0199658924215145,25.9488525390625,0.03577679768204689,292,,True,0.0,,
-278.07000732421875,-5974.77978515625,201.6300048828125,-12034.300537109375,-4237.5,-3822.3001098632812,-3930.4998779296875,838.7000274658203,-3754.5999145507812,255.0,0.0,False,0.7377684957873595,2.9171230798003154,1.036208803807806,2,29.29694626664603,True,2,False,417.5799865722656,-1504.9200439453125,17.010000228881836,-15202.19970703125,-4855.4998779296875,0.0,0.0,0.0,2046.9000244140625,255.0,237.0,,0.009592411389972036,-2.7645979529856817,1.198338289526224e-05,4,11.971509428434473,True,False,6,-626.9099731445312,-4276.64013671875,325.70001220703125,-14962.80029296875,7360.999755859375,-3275.4998779296875,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.559164869944298,-0.3541782848647798,-2.9379332358732295,25.985021591186523,0.036170702427625656,292,,True,0.0,,
-278.07000732421875,-5974.77978515625,201.6300048828125,-12034.300537109375,-4237.5,-3822.3001098632812,-3930.4998779296875,838.7000274658203,-3754.5999145507812,255.0,0.0,False,0.7377684957873595,2.9171230798003154,1.036208803807806,2,26.13114842548166,True,2,False,417.5799865722656,-1504.9200439453125,17.010000228881836,-15202.19970703125,-4855.4998779296875,0.0,0.0,0.0,2046.9000244140625,255.0,237.0,,0.009592411389972036,-2.7645979529856817,1.198338289526224e-05,4,8.8057115872701,True,False,6,-651.8400268554688,-4264.3798828125,320.1099853515625,-14955.2001953125,7357.19970703125,-3382.0999145507812,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.5692458079893663,-0.2822475325497462,-2.8976420166431787,26.02182388305664,0.03680239990353584,292,,True,0.0,,
-370.1700134277344,-5953.2099609375,147.05999755859375,-8013.499755859375,4099.5001220703125,-6832.39990234375,3238.0999755859375,-1682.5,-682.3000335693359,255.0,0.0,False,0.7138446231637832,2.5969481970488357,0.8701443106976808,2,22.97551830353276,True,2,False,317.5199890136719,-1545.550048828125,17.010000228881836,-14811.8994140625,-7056.500244140625,0.0,0.19999999552965164,0.0,2031.3999938964844,255.0,235.0,,0.009571640398542598,-2.6287147347876756,1.6793738281257513e-05,4,5.650081465321201,True,False,6,-726.5499877929688,-4227.6201171875,302.2699890136719,-14932.39990234375,7345.8001708984375,-3701.4999389648438,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.6137651856939004,-0.06645863168284459,-2.781383153149786,26.058507919311523,0.036684200167655945,292,,True,0.0,,
-408.55999755859375,-5928.080078125,111.20999908447266,-7438.2000732421875,6047.1002197265625,-7107.1002197265625,3930.2999877929688,-1955.8000183105469,-947.6999664306641,255.0,0.0,False,0.6639932366012238,2.3747297328377415,0.5994397647096579,2,19.954486044504314,True,2,False,317.5199890136719,-1545.550048828125,17.010000228881836,-14811.8994140625,-7056.500244140625,0.0,0.19999999552965164,0.0,2031.3999938964844,255.0,235.0,,0.009571640398542598,-2.6287147347876756,1.6793738281257513e-05,4,2.6290492062927564,True,False,6,-776.2899780273438,-4203.14013671875,289.489990234375,-14917.19970703125,7338.2000732421875,-3914.2001342773438,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.6545429432733461,0.07783018778204887,-2.709271562829644,26.0936279296875,0.03511950001120567,292,,True,0.0,,
-408.55999755859375,-5928.080078125,111.20999908447266,-7438.2000732421875,6047.1002197265625,-7107.1002197265625,3930.2999877929688,-1955.8000183105469,-947.6999664306641,255.0,0.0,False,0.6639932366012238,2.3747297328377415,0.5994397647096579,2,16.876387144929623,True,2,False,317.5199890136719,-1545.550048828125,17.010000228881836,-14811.8994140625,-7056.500244140625,0.0,0.19999999552965164,0.0,2031.3999938964844,255.0,235.0,,0.009571640398542598,-2.6287147347876756,1.6793738281257513e-05,4,0.0,True,False,6,-825.97998046875,-4178.7001953125,276.0,-14901.99951171875,7330.5999755859375,-4126.600036621094,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.703273150789193,0.22321794304493456,-2.6429789896664158,26.129411697387695,0.03578289970755577,292,,True,0.0,,
-464.9100036621094,-5860.64013671875,57.86000061035156,-6105.2001953125,9890.2001953125,-5249.69970703125,4871.300048828125,-949.8000335693359,-1843.699951171875,255.0,3.0,False,0.4165742529648179,2.041644369373351,0.21658794795779257,2,13.356808818796633,True,2,False,198.02000427246094,-1616.760009765625,17.010000228881836,-13883.00048828125,-9749.69970703125,0.0,0.3999999910593033,0.0,2009.6000671386719,255.0,234.0,,0.009585255800171964,-2.460413438116267,3.726991426969413e-05,4,0.0,False,False,6,-875.6300048828125,-4154.27978515625,261.79998779296875,-14886.800537109375,7322.9998779296875,-4338.900146484375,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.7590138167786649,0.3708218941870779,-2.583975002043963,26.170326232910156,0.040915098041296005,292,,True,0.0,,
-464.9100036621094,-5860.64013671875,57.86000061035156,-6105.2001953125,9890.2001953125,-5249.69970703125,4871.300048828125,-949.8000335693359,-1843.699951171875,255.0,128.0,False,0.4165742529648179,2.041644369373351,0.21658794795779257,2,10.23526037636624,True,2,False,198.02000427246094,-1616.760009765625,17.010000228881836,-13883.00048828125,-9749.69970703125,0.0,0.3999999910593033,0.0,2009.6000671386719,255.0,234.0,,0.009585255800171964,-2.460413438116267,3.726991426969413e-05,4,0.0,False,False,6,-950.0,-4117.7001953125,239.17999267578125,-14864.000244140625,7311.5997314453125,-4656.9000244140625,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.8533469329970418,0.600408130971481,-2.5132589716751217,26.20661163330078,0.036288000643253326,292,,True,0.0,,
-464.9100036621094,-5860.64013671875,57.86000061035156,-6105.2001953125,9890.2001953125,-5249.69970703125,4871.300048828125,-949.8000335693359,-1843.699951171875,255.0,128.0,False,0.4165742529648179,2.041644369373351,0.21658794795779257,2,7.112559257015109,True,2,False,90.5,-1707.5400390625,17.010000228881836,-12061.300048828125,-11698.1005859375,2.0999999344348907,1.4000000059604645,1.1999999731779099,1679.4000244140625,255.0,187.0,,0.009584217892659272,-2.3004978975962707,-1.0053827700933197e-05,4,0.0,False,False,6,-974.760009765625,-4105.52001953125,231.2899932861328,-14856.400146484375,7307.80029296875,-4762.699890136719,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.8870150319950562,0.6804889279081062,-2.4957178749961444,26.242910385131836,0.036301400512456894,292,,True,0.0,,
-507.6499938964844,-5764.919921875,30.489999771118164,-4269.599914550781,12610.2001953125,-1703.800048828125,3375.0,-957.3999786376953,-1999.7999572753906,255.0,128.0,False,0.06077773707864772,1.8378329224058592,0.02963025049824037,2,4.112972172357706,True,2,False,90.5,-1707.5400390625,17.010000228881836,-12061.300048828125,-11698.1005859375,2.0999999344348907,1.4000000059604645,1.1999999731779099,1679.4000244140625,255.0,187.0,,0.009584217892659272,-2.3004978975962707,-1.0053827700933197e-05,4,0.0,False,False,6,-1048.969970703125,-4069.010009765625,206.5500030517578,-14833.599853515625,7296.400146484375,-5080.10009765625,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-0.9920055243294641,0.938752320588275,-2.4679441137758706,26.277782440185547,0.0348701998591423,292,,True,0.0,,
-507.6499938964844,-5764.919921875,30.489999771118164,-4269.599914550781,12610.2001953125,-1703.800048828125,3375.0,-957.3999786376953,-1999.7999572753906,255.0,128.0,False,0.06077773707864772,1.8378329224058592,0.02963025049824037,2,1.011208626531789,True,2,False,-3.609999895095825,-1810.550048828125,27.079999923706055,-10777.099609375,-12798.800048828125,3079.4000244140625,3.100000023841858,3.8999998569488525,508.1999969482422,255.0,128.0,,0.009598665840660402,-2.2232692203395072,-0.0002915653235251618,4,0.0,False,False,7,-1098.3800048828125,-4044.699951171875,189.1699981689453,-14818.399658203125,7288.800048828125,-5291.300048828125,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.0627802178901278,1.1342000538459385,-2.477767400450728,26.313838958740234,0.03605800122022629,292,,True,0.0,,
-538.3300170898438,-5641.02001953125,26.65999984741211,-2735.7998657226562,14098.399658203125,-261.9000053405762,-208.4000015258789,25.999999046325684,-563.1999969482422,255.0,128.0,False,0.03567428444101697,1.7154600091648455,-0.0035277361009298327,2,0.0,True,2,False,-3.609999895095825,-1810.550048828125,27.079999923706055,-10777.099609375,-12798.800048828125,3079.4000244140625,3.100000023841858,3.8999998569488525,508.1999969482422,255.0,128.0,,0.009598665840660402,-2.2232692203395072,-0.0002915653235251618,4,0.0,False,False,8,-1160.0799560546875,-4014.35009765625,166.4600067138672,-14799.3994140625,7279.2999267578125,-5555.10009765625,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.1471276462222404,1.422465860144487,-2.538625879942884,26.350141525268555,0.03630479797720909,292,,True,0.0,,
-538.3300170898438,-5641.02001953125,26.65999984741211,-2735.7998657226562,14098.399658203125,-261.9000053405762,-208.4000015258789,25.999999046325684,-563.1999969482422,255.0,255.0,False,0.03567428444101697,1.7154600091648455,-0.0035277361009298327,2,0.0,False,2,False,-113.45999908447266,-1934.760009765625,53.7599983215332,-15570.999755859375,-15241.199951171875,2643.699951171875,3149.8001098632812,-4507.300109863281,110.20000457763672,254.0,81.0,,0.12178871852723513,-2.188843199458695,0.033386965934189515,5,0.0,False,False,8,-1234.010009765625,-3977.989990234375,137.77000427246094,-14776.600341796875,7267.8997802734375,-5871.300048828125,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.2299500989944325,1.8699752052582466,-2.7182065968682503,26.38486099243164,0.03471830114722252,292,,True,0.0,,
-557.5999755859375,-5519.18017578125,23.200000762939453,-2079.199981689453,15032.19970703125,-517.2999954223633,-65.50000190734863,38.09999942779541,-131.00000381469727,255.0,255.0,False,0.04530039693441337,1.6929892056793832,0.001999469820847501,2,0.0,False,2,False,-113.45999908447266,-1934.760009765625,53.7599983215332,-15570.999755859375,-15241.199951171875,2643.699951171875,3149.8001098632812,-4507.300109863281,110.20000457763672,254.0,81.0,,0.12178871852723513,-2.188843199458695,0.033386965934189515,5,0.0,False,False,8,-1258.6300048828125,-3965.8798828125,127.8499984741211,-14769.000244140625,7264.0997314453125,-5976.500244140625,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.249287331093299,2.050149997389836,-2.8098623958870066,26.419979095458984,0.03511669859290123,292,,True,0.0,,
-557.5999755859375,-5519.18017578125,23.200000762939453,-2079.199981689453,15032.19970703125,-517.2999954223633,-65.50000190734863,38.09999942779541,-131.00000381469727,255.0,255.0,False,0.04530039693441337,1.6929892056793832,0.001999469820847501,2,0.0,False,2,False,-217.36000061035156,-2036.5,69.72000122070312,-15594.300537109375,-15275.30029296875,2196.1000061035156,3140.7000732421875,-4508.900146484375,-233.89999389648438,255.0,54.0,,0.5728283168222598,-2.1349135093209766,0.22078198161678303,5,0.0,False,False,8,-1307.8199462890625,-3941.679931640625,107.48999786376953,-14753.800048828125,7256.500244140625,-6186.9000244140625,1751.9999694824219,-1214.3000030517578,5608.499755859375,1.0,-1.2694226177479884,2.449134354401431,-3.0324211871134716,26.454185485839844,0.0342056006193161,292,,True,0.0,,
