I007I,I007I.1,I007I.2,I007I.3,I007I.4,I007I.5,I007I.6,I007I.7,I007I.8,I007I.9,I007I.10,I007I.11,I007I.12,I007I.13,I007I.14,I007I.15,I007I.16,I007I.17,I007I.18,I007I.19,younesthe God34,younesthe God34.1,younesthe God34.2,younesthe God34.3,younesthe God34.4,younesthe God34.5,younesthe God34.6,younesthe God34.7,younesthe God34.8,younesthe God34.9,younesthe God34.10,younesthe God34.11,younesthe God34.12,younesthe God34.13,younesthe God34.14,younesthe God34.15,younesthe God34.16,younesthe God34.17,younesthe God34.18,younesthe God34.19,ball,ball.1,ball.2,ball.3,ball.4,ball.5,ball.6,ball.7,ball.8,ball.9,ball.10,ball.11,ball.12,game,game.1,game.2,game.3,game.4,game.5,I007I.20,younesthe God34.20
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,dodge_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
3187.93994140625,153.60000610351562,173.97000122070312,-1021.5000152587891,-4190.299987792969,1866.1000061035156,4357.900085449219,-229.79999542236328,-3312.0001220703125,221.0,128.0,False,-0.4564919267398123,-2.2202653950468814,-0.5977386884166095,8,2,4,0.0,False,3140.320068359375,142.24000549316406,68.43000030517578,-2044.2999267578125,-3355.5999755859375,1415.5999755859375,-4360.4998779296875,3351.7001342773438,-38.69999885559082,164.0,128.0,,-0.782262500275589,0.9190427416234823,3.129924361438717,167.0,False,6,5,False,3173.820068359375,570.2100219726562,809.030029296875,-1127.7999877929688,5009.89990234375,12376.800537109375,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.6686183522646777,-0.8284341586087595,1.5181372768324783,92.76687622070312,0.034453000873327255,250,,True,2.0,,
3179.340087890625,118.5999984741211,187.08999633789062,-1044.4000244140625,-4211.9000244140625,1335.3999328613281,3365.5999755859375,-454.90001678466797,-2594.7000122070312,221.0,128.0,False,-0.19665522461201596,-2.4015361821435306,-0.8062369730630237,8,2,4,0.0,False,3140.320068359375,142.24000549316406,68.43000030517578,-2044.2999267578125,-3355.5999755859375,1415.5999755859375,-4360.4998779296875,3351.7001342773438,-38.69999885559082,164.0,128.0,,-0.782262500275589,0.9190427416234823,3.129924361438717,167.0,False,6,5,False,3167.239990234375,599.4000244140625,879.9000244140625,-1125.6999969482422,5000.799865722656,11975.699462890625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.814187197288513,-0.46769456529618314,1.9414497322503141,92.81036376953125,0.04349309951066971,249,,True,2.0,,
3179.340087890625,118.5999984741211,187.08999633789062,-1044.4000244140625,-4211.9000244140625,1335.3999328613281,3365.5999755859375,-454.90001678466797,-2594.7000122070312,221.0,128.0,False,-0.19665522461201596,-2.4015361821435306,-0.8062369730630237,8,2,4,0.0,False,3121.719970703125,111.63999938964844,78.55000305175781,-2014.7000122070312,-3317.2000122070312,842.3999786376953,-4346.400146484375,3369.89990234375,-48.499999046325684,254.0,128.0,,-0.11908838074841298,0.9122690798316783,3.1325231305557275,167.0,False,6,5,False,3163.47998046875,616.0599975585938,919.3400268554688,-1124.4999694824219,4995.5999755859375,11746.8994140625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.8385145363465744,-0.21494726545921555,2.2287681664278,92.85408020019531,0.04371580109000206,249,,True,2.0,,
3169.590087890625,79.86000061035156,196.36000061035156,-1079.4999694824219,-4238.399963378906,743.4999847412109,2376.199951171875,-650.0,-2040.0,221.0,128.0,False,0.0028319054626484903,-2.5959968415549715,-0.9798026056127646,8,2,4,0.0,False,3121.719970703125,111.63999938964844,78.55000305175781,-2014.7000122070312,-3317.2000122070312,842.3999786376953,-4346.400146484375,3369.89990234375,-48.499999046325684,254.0,128.0,,-0.11908838074841298,0.9122690798316783,3.1325231305557275,167.0,False,6,5,False,3159.719970703125,632.7000122070312,958.02001953125,-1123.3000183105469,4990.400085449219,11518.199462890625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.8131007408852782,0.03743207400537169,2.5157187022617045,92.88753509521484,0.03345629945397377,249,,True,2.0,,
3169.590087890625,79.86000061035156,196.36000061035156,-1079.4999694824219,-4238.399963378906,743.4999847412109,2376.199951171875,-650.0,-2040.0,221.0,128.0,False,0.0028319054626484903,-2.5959968415549715,-0.9798026056127646,8,2,4,0.0,False,3121.719970703125,111.63999938964844,78.55000305175781,-2014.7000122070312,-3317.2000122070312,842.3999786376953,-4346.400146484375,3369.89990234375,-48.499999046325684,254.0,128.0,,-0.11908838074841298,0.9122690798316783,3.1325231305557275,167.0,False,6,5,False,3157.840087890625,641.02001953125,977.0700073242188,-1122.699966430664,4987.799987792969,11404.000244140625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.7828780386089051,0.15340185346385654,2.6491912750202173,92.9210433959961,0.03350529819726944,249,,True,2.0,,
3160.429931640625,44.45000076293945,200.05999755859375,-1115.199966430664,-4256.499938964844,198.99999618530273,1693.800048828125,-619.5000076293945,-1600.7000732421875,221.0,128.0,False,0.12498971618637893,-2.7530120952240247,-1.1033954468393414,8,2,4,0.0,False,3105.090087890625,84.19000244140625,83.06999969482422,-1981.3999938964844,-3274.2001342773438,292.09999084472656,-4242.0001220703125,3289.2999267578125,-48.09999942779541,254.0,128.0,,0.4682340171850685,0.9066597740186808,3.131489504626788,167.0,False,6,6,False,3150.3798828125,674.22998046875,1051.3900146484375,-1120.2999877929688,4977.39990234375,10947.60009765625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.5746148568812111,0.5094208400273741,3.0787888604735087,92.96516418457031,0.044125501066446304,249,,True,2.0,,
3158.56005859375,37.349998474121094,200.25,-1122.6000213623047,-4259.4000244140625,89.49999809265137,1582.8999328613281,-606.8000030517578,-1527.2999572753906,221.0,112.0,False,0.1442748625559343,-2.7816479203501263,-1.1248484215343892,8,2,4,0.0,False,3105.090087890625,84.19000244140625,83.06999969482422,-1981.3999938964844,-3274.2001342773438,292.09999084472656,-4242.0001220703125,3289.2999267578125,-48.09999942779541,254.0,128.0,,0.4682340171850685,0.9066597740186808,3.131489504626788,167.0,False,6,6,False,3146.659912109375,690.8099975585938,1087.4100341796875,-1119.1000366210938,4972.200012207031,10719.69970703125,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.4357485241896324,0.6269544349449007,-3.046367769697575,93.0088882446289,0.043719999492168427,249,,True,2.0,,
3150.969970703125,8.920000076293945,199.1999969482422,-1152.7999877929688,-4268.999938964844,-349.0999984741211,1208.0999755859375,-545.8000183105469,-1269.5999908447266,221.0,0.0,False,0.20829953609882906,-2.8869295327234625,-1.2010941798299428,8,2,4,0.0,False,3088.77001953125,57.15999984741211,83.2300033569336,-1884.2999267578125,-3137.2000122070312,129.0999984741211,-1077.0999908447266,3183.800048828125,-1249.3000030517578,255.0,128.0,,0.8489525507065894,0.9080505189970989,-3.132013256544432,167.0,False,6,6,False,3141.080078125,715.6500244140625,1140.02001953125,-1117.300033569336,4964.4000244140625,10378.299560546875,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.2039257582709043,0.7488278337701652,-2.8558325328395164,93.05298614501953,0.04410190135240555,249,,True,2.0,,
3150.969970703125,8.920000076293945,199.1999969482422,-1152.7999877929688,-4268.999938964844,-349.0999984741211,1208.0999755859375,-545.8000183105469,-1269.5999908447266,222.0,0.0,False,0.20829953609882906,-2.8869295327234625,-1.2010941798299428,8,2,4,0.0,False,3074.5,32.52000045776367,87.61000061035156,-1650.8000183105469,-2885.4998779296875,492.99999237060547,-1916.0000610351562,3081.300048828125,-2934.89990234375,255.0,146.0,,1.0493892064568686,0.8449839316232889,-3.0476245555513737,167.0,False,6,6,False,3137.360107421875,732.1799926757812,1174.1400146484375,-1116.1000061035156,4959.200134277344,10151.099853515625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.03967438210095221,0.8026891335017224,-2.7483101784910717,93.09549713134766,0.042504701763391495,249,,True,2.0,,
3141.18994140625,-26.68000030517578,193.77000427246094,-1190.8999633789062,-4276.600036621094,-899.8000335693359,835.1000213623047,-145.600004196167,-1110.2999877929688,221.0,0.0,False,0.25798403865767316,-3.000934306552866,-1.27790061559971,8,2,4,0.0,False,3074.5,32.52000045776367,87.61000061035156,-1650.8000183105469,-2885.4998779296875,492.99999237060547,-1916.0000610351562,3081.300048828125,-2934.89990234375,255.0,146.0,,1.0493892064568686,0.8449839316232889,-3.0476245555513737,167.0,False,6,6,False,3131.780029296875,756.9600219726562,1223.9000244140625,-1114.3000030517578,4951.400146484375,9810.599975585938,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.2147709141078786,0.8510312077417839,-2.6006542611708876,93.13886260986328,0.04336969926953316,249,,True,2.0,,
3141.18994140625,-26.68000030517578,193.77000427246094,-1190.8999633789062,-4276.600036621094,-899.8000335693359,835.1000213623047,-145.600004196167,-1110.2999877929688,220.0,0.0,False,0.25798403865767316,-3.000934306552866,-1.27790061559971,8,2,4,0.0,False,3062.2099609375,10.979999542236328,89.0,-1633.8999938964844,-2867.3001098632812,-63.09999942779541,-2050.0,3176.7999267578125,-3122.5,255.0,255.0,,1.3530868641879588,0.8534221342617934,-2.750645941066636,167.0,False,6,6,False,3125.27001953125,785.8099975585938,1279.800048828125,-1112.2000122070312,4942.300109863281,9414.000244140625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.5166777977292062,0.8595570828108194,-2.4261351408519727,93.18230438232422,0.04344579949975014,249,,True,2.0,,
3130.0400390625,-65.93000030517578,182.47999572753906,-1233.7999725341797,-4279.89990234375,-1506.6999816894531,566.8000030517578,716.6999816894531,-1085.5999755859375,217.0,0.0,True,0.2335345580810392,-3.1176084746012416,-1.3430502821589214,8,2,4,0.0,False,3062.2099609375,10.979999542236328,89.0,-1633.8999938964844,-2867.3001098632812,-63.09999942779541,-2050.0,3176.7999267578125,-3122.5,255.0,255.0,,1.3530868641879588,0.8534221342617934,-2.750645941066636,167.0,False,6,6,False,3121.550048828125,802.280029296875,1310.7099609375,-1110.999984741211,4937.099914550781,9187.60009765625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.6881945036297411,0.8348512283337146,-2.311135619687805,93.22550201416016,0.043202199041843414,249,,True,2.0,,
3130.0400390625,-65.93000030517578,182.47999572753906,-1233.7999725341797,-4279.89990234375,-1506.6999816894531,566.8000030517578,716.6999816894531,-1085.5999755859375,216.0,0.0,True,0.2335345580810392,-3.1176084746012416,-1.3430502821589214,8,2,4,0.0,False,3048.610107421875,-12.920000076293945,85.75,-1630.8000183105469,-2862.9000854492188,-659.7000122070312,-2290.0,2206.4999389648438,-2128.800048828125,255.0,128.0,,1.5043113164878534,-2.5957171460701796,0.3007415721275685,167.0,False,6,6,False,3116.010009765625,826.9400024414062,1355.6600341796875,-1109.1999816894531,4929.2999267578125,8848.599853515625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.9365467695937805,0.7269947909460117,-2.080278955130105,93.268798828125,0.04329169914126396,249,,True,2.0,,
3119.590087890625,-101.62999725341797,167.41000366210938,-1272.6000213623047,-4278.699951171875,-2055.800018310547,-945.6999969482422,1528.699951171875,-1512.5,215.0,0.0,True,0.13880655400680061,3.0611450281248938,-1.3461362488277677,8,2,4,0.0,False,3048.610107421875,-12.920000076293945,85.75,-1630.8000183105469,-2862.9000854492188,-659.7000122070312,-2290.0,2206.4999389648438,-2128.800048828125,255.0,128.0,,1.5043113164878534,-2.5957171460701796,0.3007415721275685,167.0,False,6,6,False,3112.330078125,843.3599853515625,1384.68994140625,-1108.0000305175781,4924.100036621094,8622.899780273438,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-1.086301585919666,0.5634334210024363,-1.8402163473769508,93.31257629394531,0.04377790167927742,249,,True,2.0,,
3119.590087890625,-101.62999725341797,167.41000366210938,-1272.6000213623047,-4278.699951171875,-2055.800018310547,-945.6999969482422,1528.699951171875,-1512.5,216.0,0.0,False,0.13880655400680061,3.0611450281248938,-1.3461362488277677,8,2,4,0.0,False,3035.1298828125,-36.630001068115234,78.27999877929688,-1487.7999877929688,-2634.5999145507812,-329.0999984741211,644.5999908447266,2384.4000244140625,-1797.7999877929688,254.0,128.0,,1.2807378509229732,-2.5417785531745696,0.5005486435668755,167.0,False,6,6,False,3106.81005859375,867.9600219726562,1426.81005859375,-1106.2000274658203,4916.300048828125,8284.69970703125,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-1.2371667971499551,0.01994050039786072,-1.1863530500007147,93.3560562133789,0.043474599719047546,249,,True,2.0,,
3110.989990234375,-130.1300048828125,152.05999755859375,-1302.8999328613281,-4274.700012207031,-2491.699981689453,-2699.8001098632812,2279.9000549316406,-2031.9000244140625,220.0,0.0,False,0.028645564051243175,2.9516798393947448,-1.1971877564475917,8,2,4,0.0,False,3035.1298828125,-36.630001068115234,78.27999877929688,-1487.7999877929688,-2634.5999145507812,-329.0999984741211,644.5999908447266,2384.4000244140625,-1797.7999877929688,254.0,128.0,,1.2807378509229732,-2.5417785531745696,0.5005486435668755,167.0,False,6,6,False,3103.1298828125,884.3300170898438,1453.9599609375,-1105.0,4911.099853515625,8059.5001220703125,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-1.2317277554243171,-0.508663354419449,-0.5851465687122992,93.39865112304688,0.04260300099849701,249,,True,2.0,,
3110.989990234375,-130.1300048828125,152.05999755859375,-1302.8999328613281,-4274.700012207031,-2491.699981689453,-2699.8001098632812,2279.9000549316406,-2031.9000244140625,224.0,0.0,False,0.028645564051243175,2.9516798393947448,-1.1971877564475917,8,2,4,0.0,False,3018.8798828125,-65.2300033569336,70.05000305175781,-1515.5999755859375,-2641.6000366210938,-1114.1999816894531,1376.1000061035156,2804.5001220703125,-1101.3999938964844,254.0,0.0,,0.9783396571841431,-3.1011403561988655,0.005942690887446046,167.0,False,6,6,False,3096.68994140625,912.9600219726562,1499.6700439453125,-1102.9000091552734,4902.0001220703125,7665.999755859375,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-1.035411168241609,-1.0700476557710557,0.10574404001116025,93.44184875488281,0.043200597167015076,249,,True,2.0,,
3098.840087890625,-169.25999450683594,126.23999786376953,-1343.0999755859375,-4262.099914550781,-3085.1998901367188,-2821.099853515625,2932.3001098632812,-2574.1000366210938,230.0,0.0,False,-0.1263565653192157,2.719879409978308,-0.8405444597575147,8,2,4,0.0,False,3018.8798828125,-65.2300033569336,70.05000305175781,-1515.5999755859375,-2641.6000366210938,-1114.1999816894531,1376.1000061035156,2804.5001220703125,-1101.3999938964844,254.0,0.0,,0.9783396571841431,-3.1011403561988655,0.005942690887446046,167.0,False,6,6,False,3093.010009765625,929.280029296875,1524.75,-1101.6999816894531,4896.7999267578125,7441.500244140625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.8792601443162434,-1.1992450387022324,0.31271200508509933,93.48580932617188,0.04396020248532295,249,,True,2.0,,
3098.840087890625,-169.25999450683594,126.23999786376953,-1343.0999755859375,-4262.099914550781,-3085.1998901367188,-2821.099853515625,2932.3001098632812,-2574.1000366210938,234.0,0.0,False,-0.1263565653192157,2.719879409978308,-0.8405444597575147,8,2,4,0.0,False,3008.669921875,-82.83000183105469,60.86000061035156,-1542.7999877929688,-2639.5999145507812,-1581.9000244140625,1865.5999755859375,2334.1000366210938,-1478.6000061035156,255.0,0.0,,0.8022421272402003,2.9715114514619105,-0.15301279157557968,167.0,False,6,6,False,3087.489990234375,953.75,1560.969970703125,-1099.8999786376953,4888.999938964844,7105.10009765625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.6273950884820563,-1.2824911304901105,0.5220384928969856,93.5299072265625,0.04409429803490639,249,,True,2.0,,
3087.489990234375,-204.69000244140625,98.08000183105469,-1377.1000671386719,-4240.7000732421875,-3618.900146484375,-1578.0000305175781,2965.4998779296875,-3197.60009765625,239.0,0.0,False,-0.24333985433478372,2.42531006208212,-0.5557587807169813,8,2,4,0.0,False,3008.669921875,-82.83000183105469,60.86000061035156,-1542.7999877929688,-2639.5999145507812,-1581.9000244140625,1865.5999755859375,2334.1000366210938,-1478.6000061035156,255.0,0.0,,0.8022421272402003,2.9715114514619105,-0.15301279157557968,167.0,False,6,6,False,3085.64990234375,961.8900146484375,1572.6700439453125,-1099.3000030517578,4886.400146484375,6993.0999755859375,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.5414747198017293,-1.293297026781512,0.5783955088668316,93.57388305664062,0.043969202786684036,249,,True,2.0,,
3087.489990234375,-204.69000244140625,98.08000183105469,-1377.1000671386719,-4240.7000732421875,-3618.900146484375,-1578.0000305175781,2965.4998779296875,-3197.60009765625,244.0,0.0,False,-0.24333985433478372,2.42531006208212,-0.5557587807169813,8,2,4,0.0,False,2997.0,-102.75,46.400001525878906,-1233.3999633789062,-2125.5999755859375,-1933.0000305175781,1313.8999938964844,4569.200134277344,-2765.0,254.0,0.0,,0.4614226983726875,2.742037666527144,-0.19745987479858115,167.0,False,6,6,False,3078.330078125,994.4299926757812,1617.5999755859375,-1096.9000244140625,4876.000061035156,6545.5999755859375,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,-0.19657646948775886,-1.284490956156887,0.7786058432442986,93.6177978515625,0.043914999812841415,249,,True,2.0,,
3075.8798828125,-239.88999938964844,65.5,-1404.2999267578125,-4206.700134277344,-4147.39990234375,-816.5000152587891,2874.7000122070312,-3975.7998657226562,247.0,0.0,False,-0.32325695487711237,2.050488999598426,-0.2964720058907782,8,2,4,0.0,False,2997.0,-102.75,46.400001525878906,-1233.3999633789062,-2125.5999755859375,-1933.0000305175781,1313.8999938964844,4569.200134277344,-2765.0,254.0,0.0,,0.4614226983726875,2.742037666527144,-0.19745987479858115,167.0,False,6,6,False,3072.8701171875,1018.7899780273438,1649.3599853515625,-1095.1000213623047,4868.2000732421875,6210.5999755859375,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.05734973353098842,-1.233507747950876,0.9269506550456615,93.66162109375,0.043820399791002274,249,,True,2.0,,
3075.8798828125,-239.88999938964844,65.5,-1404.2999267578125,-4206.700134277344,-4147.39990234375,-816.5000152587891,2874.7000122070312,-3975.7998657226562,255.0,0.0,False,-0.32325695487711237,2.050488999598426,-0.2964720058907782,8,2,4,0.0,False,2988.8701171875,-118.05000305175781,27.270000457763672,-752.6999664306641,-1527.5999450683594,-2525.800018310547,915.5999755859375,4046.300048828125,-3610.7998657226562,254.0,0.0,,0.08388057007399216,2.4965246306246844,-0.10764525518203474,167.0,False,6,6,False,3069.22998046875,1035.0,1669.5999755859375,-1093.8999938964844,4862.9998779296875,5987.5,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.22096727548290523,-1.1776022793012608,1.035708431774488,93.70478820800781,0.04316749796271324,249,,True,2.0,,
3064.199951171875,-276.8800048828125,27.15999984741211,-817.3000335693359,-3559.5001220703125,-3445.1998901367188,-2858.900146484375,1980.8000183105469,-3649.5001220703125,255.0,0.0,False,-0.28614772614941864,1.576672265067541,-0.022298889084759008,8,2,4,0.0,False,2988.8701171875,-118.05000305175781,27.270000457763672,-752.6999664306641,-1527.5999450683594,-2525.800018310547,915.5999755859375,4046.300048828125,-3610.7998657226562,254.0,0.0,,0.08388057007399216,2.4965246306246844,-0.10764525518203474,167.0,False,6,6,False,3064.679931640625,1055.25,1693.8499755859375,-1092.3999786376953,4856.499938964844,5709.000244140625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.4145309609721497,-1.0768662309418213,1.193734791509615,93.74750518798828,0.042729102075099945,249,,True,2.0,,
3064.199951171875,-276.8800048828125,27.15999984741211,-817.3000335693359,-3559.5001220703125,-3445.1998901367188,-2858.900146484375,1980.8000183105469,-3649.5001220703125,255.0,0.0,False,-0.28614772614941864,1.576672265067541,-0.022298889084759008,8,2,4,0.0,False,2983.639892578125,-122.81999969482422,16.010000228881836,-690.0,80.10000228881836,-369.3000030517578,-750.8000183105469,-78.29999923706055,-2878.800048828125,254.0,0.0,,-0.0017944774169298234,2.247699117816568,0.00038747066277014747,167.0,False,6,6,False,3059.219970703125,1079.510009765625,1721.4200439453125,-1090.5999755859375,4848.699951171875,5375.30029296875,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.6196542743405757,-0.8943638926199404,1.4365417411433552,93.79035949707031,0.04286549985408783,248,,True,2.0,,
3062.110107421875,-296.32000732421875,15.5,143.80000114440918,-1050.999984741211,-141.70000076293945,-643.0999755859375,61.90000057220459,-1812.1000671386719,255.0,0.0,False,0.0064494112909863266,1.3783840052481438,-0.000760364183763918,8,2,4,0.0,False,2977.169921875,-115.47000122070312,16.469999313354492,-785.8000183105469,1517.2000122070312,94.20000076293945,-5.799999833106995,-30.0,-2060.399932861328,254.0,0.0,,0.008283583951189673,2.047802027701198,0.0015821579485338455,167.0,False,6,6,False,3053.760009765625,1103.739990234375,1747.3199462890625,-1088.7999725341797,4840.899963378906,5042.099914550781,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.7722244770184103,-0.6205920146981008,1.7651245429834896,93.83303833007812,0.042681097984313965,248,,True,2.0,,
3062.110107421875,-296.32000732421875,15.5,143.80000114440918,-1050.999984741211,-141.70000076293945,-643.0999755859375,61.90000057220459,-1812.1000671386719,255.0,0.0,False,0.0064494112909863266,1.3783840052481438,-0.000760364183763918,8,2,4,0.0,False,2977.169921875,-115.47000122070312,16.469999313354492,-785.8000183105469,1517.2000122070312,94.20000076293945,-5.799999833106995,-30.0,-2060.399932861328,254.0,0.0,,0.008283583951189673,2.047802027701198,0.0015821579485338455,167.0,False,6,6,False,3051.93994140625,1111.800048828125,1755.5899658203125,-1088.1999969482422,4838.299865722656,4931.099853515625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.805505045428598,-0.5074186223186797,1.895870825711768,93.8759536743164,0.04292229935526848,248,,True,2.0,,
3064.300048828125,-298.1499938964844,16.469999313354492,407.20001220703125,349.59999084472656,101.99999809265137,0.9000000357627869,6.499999761581421,-742.6999664306641,255.0,0.0,False,0.009550324996601911,1.308775078646759,-0.0005812137827122726,8,2,4,0.0,False,2971.22998046875,-96.91000366210938,16.90999984741211,-632.0000076293945,2773.900146484375,25.999999046325684,-2.5,-8.999999761581421,-1838.3000183105469,254.0,0.0,,0.009147091330245745,1.8906736970604674,0.00040138066291992686,167.0,False,6,6,False,3044.669921875,1144.02001953125,1786.800048828125,-1085.8000183105469,4827.900085449219,4487.799987792969,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.8206544131883059,-0.0030521342896290453,2.469409702381602,93.91895294189453,0.04299680143594742,248,,True,2.0,,
3064.300048828125,-298.1499938964844,16.469999313354492,407.20001220703125,349.59999084472656,101.99999809265137,0.9000000357627869,6.499999761581421,-742.6999664306641,255.0,0.0,False,0.009550324996601911,1.308775078646759,-0.0005812137827122726,8,2,4,0.0,False,2971.22998046875,-96.91000366210938,16.90999984741211,-632.0000076293945,2773.900146484375,25.999999046325684,-2.5,-8.999999761581421,-1838.3000183105469,254.0,0.0,,0.009147091330245745,1.8906736970604674,0.00040138066291992686,167.0,False,6,6,False,3042.8701171875,1152.06005859375,1794.1400146484375,-1085.199966430664,4825.299987792969,4377.200012207031,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.7940891384401209,0.11588412982691537,2.6057838321873605,93.96190643310547,0.04295310005545616,248,,True,2.0,,
3069.89990234375,-289.82000732421875,16.90999984741211,920.0,1488.5000610351562,25.09999990463257,1.0999999940395355,2.0000000298023224,-1194.800033569336,255.0,0.0,False,0.009514680503161375,1.2262086456442738,-0.00023857191485304123,8,2,4,0.0,False,2967.85009765625,-75.12999725341797,17.010000228881836,-388.69998931884766,3632.3001098632812,6.299999952316284,-1.5000000596046448,-3.0000001192092896,-1932.5,249.0,0.0,,0.009356899225700693,1.7650281873097382,0.00010669028283993039,167.0,False,6,6,False,3035.669921875,1184.18994140625,1821.6700439453125,-1082.7999877929688,4814.89990234375,3935.10009765625,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.5959650679625675,0.4863538580093007,3.0492526438268164,94.00498962402344,0.043080199509859085,248,,True,2.0,,
3069.89990234375,-289.82000732421875,16.90999984741211,920.0,1488.5000610351562,25.09999990463257,1.0999999940395355,2.0000000298023224,-1194.800033569336,255.0,0.0,False,0.009514680503161375,1.2262086456442738,-0.00023857191485304123,8,2,4,0.0,False,2967.85009765625,-75.12999725341797,17.010000228881836,-388.69998931884766,3632.3001098632812,6.299999952316284,-1.5000000596046448,-3.0000001192092896,-1932.5,249.0,0.0,,0.009356899225700693,1.7650281873097382,0.00010669028283993039,167.0,False,6,6,False,3033.8701171875,1192.2099609375,1828.0899658203125,-1082.2000122070312,4812.300109863281,3824.7000122070312,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.5301032409163143,0.5524711787995548,3.1349551743759223,94.04878997802734,0.04380600154399872,248,,True,2.0,,
3080.699951171875,-273.19000244140625,17.010000228881836,1631.9000244140625,2373.0999755859375,3.8999998569488525,0.3999999910593033,0.5999999865889549,-1620.5999755859375,255.0,136.0,False,0.009506350585774336,1.106506963340355,-0.00014632075348227123,8,2,4,0.0,False,2966.7099609375,-48.06999969482422,17.010000228881836,24.000000953674316,4362.60009765625,2.3000000417232513,-1.0000000149011612,-0.7999999821186066,-2051.0000610351562,230.0,0.0,,0.009441584205531463,1.6315233294781017,1.1981826085171372e-05,167.0,False,6,6,False,3026.669921875,1224.25,1851.93994140625,-1079.800033569336,4801.9000244140625,3383.699951171875,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.23059995522795865,0.7379162249782798,-2.874984573092017,94.09255981445312,0.04376929998397827,248,,True,2.0,,
3080.699951171875,-273.19000244140625,17.010000228881836,1631.9000244140625,2373.0999755859375,3.8999998569488525,0.3999999910593033,0.5999999865889549,-1620.5999755859375,255.0,254.0,False,0.009506350585774336,1.106506963340355,-0.00014632075348227123,8,2,4,0.0,False,2966.7099609375,-48.06999969482422,17.010000228881836,24.000000953674316,4362.60009765625,2.3000000417232513,-1.0000000149011612,-0.7999999821186066,-2051.0000610351562,230.0,0.0,,0.009441584205531463,1.6315233294781017,1.1981826085171372e-05,167.0,False,6,6,False,3022.169921875,1244.25,1865.3499755859375,-1078.3000183105469,4795.400085449219,3108.5000610351562,5735.999755859375,-1269.7000122070312,1218.7000274658203,1.0,0.025654744884289336,0.8063362771486573,-2.7398089556372187,94.13521575927734,0.04265439882874489,248,,True,2.0,,
